유입량_Qt_1_F,유입량_Qt_2_F,유입량_Qt_3_F,유입량_Qt_4_F,유입량_Qt_5_F,유입량_Qt_6_F
640.278578,641.2173773,637.7923026,631.7376167,624.5396846,616.6932807
641.2173773,637.7923026,631.7376167,624.5396846,616.6932807,608.4452822
637.7923026,631.7376167,624.5396846,616.6932807,608.4452822,600.2211775
631.7376167,624.5396846,616.6932807,608.4452822,600.2211775,593.1609017
624.5396846,616.6932807,608.4452822,600.2211775,593.1609017,588.5830012
616.6932807,608.4452822,600.2211775,593.1609017,588.5830012,587.5708503
608.4452822,600.2211775,593.1609017,588.5830012,587.5708503,590.2671344
600.2211775,593.1609017,588.5830012,587.5708503,590.2671344,596.111653
593.1609017,588.5830012,587.5708503,590.2671344,596.111653,602.6733528
588.5830012,587.5708503,590.2671344,596.111653,602.6733528,607.053467
587.5708503,590.2671344,596.111653,602.6733528,607.053467,607.2165189
590.2671344,596.111653,602.6733528,607.053467,607.2165189,604.5801926
596.111653,602.6733528,607.053467,607.2165189,604.5801926,601.4254619
602.6733528,607.053467,607.2165189,604.5801926,601.4254619,599.3788847
607.053467,607.2165189,604.5801926,601.4254619,599.3788847,597.4493536
607.2165189,604.5801926,601.4254619,599.3788847,597.4493536,593.9913448
604.5801926,601.4254619,599.3788847,597.4493536,593.9913448,588.1578356
601.4254619,599.3788847,597.4493536,593.9913448,588.1578356,582.2958081
599.3788847,597.4493536,593.9913448,588.1578356,582.2958081,578.9831377
597.4493536,593.9913448,588.1578356,582.2958081,578.9831377,578.5272691
593.9913448,588.1578356,582.2958081,578.9831377,578.5272691,580.6680398
588.1578356,582.2958081,578.9831377,578.5272691,580.6680398,585.0202207
582.2958081,578.9831377,578.5272691,580.6680398,585.0202207,590.6983187
578.9831377,578.5272691,580.6680398,585.0202207,590.6983187,596.6917743
578.5272691,580.6680398,585.0202207,590.6983187,596.6917743,601.708389
580.6680398,585.0202207,590.6983187,596.6917743,601.708389,603.3294073
585.0202207,590.6983187,596.6917743,601.708389,603.3294073,599.8743979
590.6983187,596.6917743,601.708389,603.3294073,599.8743979,593.7427849
596.6917743,601.708389,603.3294073,599.8743979,593.7427849,588.3539557
601.708389,603.3294073,599.8743979,593.7427849,588.3539557,586.2619199
603.3294073,599.8743979,593.7427849,588.3539557,586.2619199,586.5591748
599.8743979,593.7427849,588.3539557,586.2619199,586.5591748,587.4728397
593.7427849,588.3539557,586.2619199,586.5591748,587.4728397,587.5421961
588.3539557,586.2619199,586.5591748,587.4728397,587.5421961,586.5551755
586.2619199,586.5591748,587.4728397,587.5421961,586.5551755,584.6118717
586.5591748,587.4728397,587.5421961,586.5551755,584.6118717,581.9368209
587.4728397,587.5421961,586.5551755,584.6118717,581.9368209,579.25233
587.5421961,586.5551755,584.6118717,581.9368209,579.25233,577.3060923
586.5551755,584.6118717,581.9368209,579.25233,577.3060923,576.4495762
584.6118717,581.9368209,579.25233,577.3060923,576.4495762,576.9351939
581.9368209,579.25233,577.3060923,576.4495762,576.9351939,578.7946068
579.25233,577.3060923,576.4495762,576.9351939,578.7946068,581.1764735
577.3060923,576.4495762,576.9351939,578.7946068,581.1764735,583.0087019
576.4495762,576.9351939,578.7946068,581.1764735,583.0087019,583.4366394
576.9351939,578.7946068,581.1764735,583.0087019,583.4366394,582.4753903
578.7946068,581.1764735,583.0087019,583.4366394,582.4753903,580.3574987
581.1764735,583.0087019,583.4366394,582.4753903,580.3574987,577.026017
583.0087019,583.4366394,582.4753903,580.3574987,577.026017,571.266033
583.4366394,582.4753903,580.3574987,577.026017,571.266033,562.0868764
582.4753903,580.3574987,577.026017,571.266033,562.0868764,550.5528089
580.3574987,577.026017,571.266033,562.0868764,550.5528089,538.2418256
577.026017,571.266033,562.0868764,550.5528089,538.2418256,526.7308987
571.266033,562.0868764,550.5528089,538.2418256,526.7308987,517.5929101
562.0868764,550.5528089,538.2418256,526.7308987,517.5929101,512.3997192
550.5528089,538.2418256,526.7308987,517.5929101,512.3997192,512.1068065
538.2418256,526.7308987,517.5929101,512.3997192,512.1068065,515.2041366
526.7308987,517.5929101,512.3997192,512.1068065,515.2041366,519.5652953
517.5929101,512.3997192,512.1068065,515.2041366,519.5652953,523.0599894
512.3997192,512.1068065,515.2041366,519.5652953,523.0599894,523.5424081
512.1068065,515.2041366,519.5652953,523.0599894,523.5424081,519.5581421
515.2041366,519.5652953,523.0599894,523.5424081,519.5581421,512.433903
519.5652953,523.0599894,523.5424081,519.5581421,512.433903,504.1916829
523.0599894,523.5424081,519.5581421,512.433903,504.1916829,496.5724956
523.5424081,519.5581421,512.433903,504.1916829,496.5724956,490.1934419
519.5581421,512.433903,504.1916829,496.5724956,490.1934419,485.3906441
512.433903,504.1916829,496.5724956,490.1934419,485.3906441,482.4489913
504.1916829,496.5724956,490.1934419,485.3906441,482.4489913,481.4484393
496.5724956,490.1934419,485.3906441,482.4489913,481.4484393,482.4177102
490.1934419,485.3906441,482.4489913,481.4484393,482.4177102,485.0278024
485.3906441,482.4489913,481.4484393,482.4177102,485.0278024,487.5188185
482.4489913,481.4484393,482.4177102,485.0278024,487.5188185,488.420997
481.4484393,482.4177102,485.0278024,487.5188185,488.420997,488.8560154
482.4177102,485.0278024,487.5188185,488.420997,488.8560154,490.5934108
485.0278024,487.5188185,488.420997,488.8560154,490.5934108,495.2884008
487.5188185,488.420997,488.8560154,490.5934108,495.2884008,504.1389247
488.420997,488.8560154,490.5934108,495.2884008,504.1389247,518.2286024
488.8560154,490.5934108,495.2884008,504.1389247,518.2286024,538.2587035
490.5934108,495.2884008,504.1389247,518.2286024,538.2587035,563.4010968
250.6432152,246.3849084,236.9047767,227.665691,224.3553524,224.6078137
246.3849084,236.9047767,227.665691,224.3553524,224.6078137,226.656739
236.9047767,227.665691,224.3553524,224.6078137,226.656739,239.1878868
227.665691,224.3553524,224.6078137,226.656739,239.1878868,271.5972099
224.3553524,224.6078137,226.656739,239.1878868,271.5972099,325.669343
224.6078137,226.656739,239.1878868,271.5972099,325.669343,403.8638175
226.656739,239.1878868,271.5972099,325.669343,403.8638175,518.9510669
239.1878868,271.5972099,325.669343,403.8638175,518.9510669,681.6411079
271.5972099,325.669343,403.8638175,518.9510669,681.6411079,884.0913874
325.669343,403.8638175,518.9510669,681.6411079,884.0913874,1108.964684
403.8638175,518.9510669,681.6411079,884.0913874,1108.964684,1319.497674
518.9510669,681.6411079,884.0913874,1108.964684,1319.497674,1482.939749
681.6411079,884.0913874,1108.964684,1319.497674,1482.939749,1602.017271
884.0913874,1108.964684,1319.497674,1482.939749,1602.017271,1688.787452
1108.964684,1319.497674,1482.939749,1602.017271,1688.787452,1757.153937
1319.497674,1482.939749,1602.017271,1688.787452,1757.153937,1825.931131
1482.939749,1602.017271,1688.787452,1757.153937,1825.931131,1931.730023
1602.017271,1688.787452,1757.153937,1825.931131,1931.730023,2110.305846
1688.787452,1757.153937,1825.931131,1931.730023,2110.305846,2376.194201
1757.153937,1825.931131,1931.730023,2110.305846,2376.194201,2731.245044
1825.931131,1931.730023,2110.305846,2376.194201,2731.245044,3147.785364
1931.730023,2110.305846,2376.194201,2731.245044,3147.785364,3583.180543
2110.305846,2376.194201,2731.245044,3147.785364,3583.180543,3964.472509
2376.194201,2731.245044,3147.785364,3583.180543,3964.472509,4226.546628
2731.245044,3147.785364,3583.180543,3964.472509,4226.546628,4365.985499
3147.785364,3583.180543,3964.472509,4226.546628,4365.985499,4394.796026
3583.180543,3964.472509,4226.546628,4365.985499,4394.796026,4326.952032
3964.472509,4226.546628,4365.985499,4394.796026,4326.952032,4184.29503
4226.546628,4365.985499,4394.796026,4326.952032,4184.29503,3990.234419
4365.985499,4394.796026,4326.952032,4184.29503,3990.234419,3766.583463
4394.796026,4326.952032,4184.29503,3990.234419,3766.583463,3535.779832
4326.952032,4184.29503,3990.234419,3766.583463,3535.779832,3324.354948
4184.29503,3990.234419,3766.583463,3535.779832,3324.354948,3157.304815
3990.234419,3766.583463,3535.779832,3324.354948,3157.304815,3049.39001
3766.583463,3535.779832,3324.354948,3157.304815,3049.39001,3010.916889
3535.779832,3324.354948,3157.304815,3049.39001,3010.916889,3044.610361
3324.354948,3157.304815,3049.39001,3010.916889,3044.610361,3146.90547
3157.304815,3049.39001,3010.916889,3044.610361,3146.90547,3296.659256
3049.39001,3010.916889,3044.610361,3146.90547,3296.659256,3468.476906
3010.916889,3044.610361,3146.90547,3296.659256,3468.476906,3637.534218
3044.610361,3146.90547,3296.659256,3468.476906,3637.534218,3782.183113
3146.90547,3296.659256,3468.476906,3637.534218,3782.183113,3892.909414
3296.659256,3468.476906,3637.534218,3782.183113,3892.909414,3965.962229
3468.476906,3637.534218,3782.183113,3892.909414,3965.962229,4008.509903
3637.534218,3782.183113,3892.909414,3965.962229,4008.509903,4028.870238
3782.183113,3892.909414,3965.962229,4008.509903,4028.870238,4029.039621
3892.909414,3965.962229,4008.509903,4028.870238,4029.039621,4008.850452
3965.962229,4008.509903,4028.870238,4029.039621,4008.850452,3965.8006
4008.509903,4028.870238,4029.039621,4008.850452,3965.8006,3896.88308
4028.870238,4029.039621,4008.850452,3965.8006,3896.88308,3799.40601
4029.039621,4008.850452,3965.8006,3896.88308,3799.40601,3672.758323
4008.850452,3965.8006,3896.88308,3799.40601,3672.758323,3524.337089
3965.8006,3896.88308,3799.40601,3672.758323,3524.337089,3363.317383
3896.88308,3799.40601,3672.758323,3524.337089,3363.317383,3197.978144
3799.40601,3672.758323,3524.337089,3363.317383,3197.978144,3035.874497
3672.758323,3524.337089,3363.317383,3197.978144,3035.874497,2882.562445
3524.337089,3363.317383,3197.978144,3035.874497,2882.562445,2741.707529
3363.317383,3197.978144,3035.874497,2882.562445,2741.707529,2611.412549
3197.978144,3035.874497,2882.562445,2741.707529,2611.412549,2487.695758
3035.874497,2882.562445,2741.707529,2611.412549,2487.695758,2363.799956
2882.562445,2741.707529,2611.412549,2487.695758,2363.799956,2235.933394
2741.707529,2611.412549,2487.695758,2363.799956,2235.933394,2114.941589
2611.412549,2487.695758,2363.799956,2235.933394,2114.941589,2012.21156
2487.695758,2363.799956,2235.933394,2114.941589,2012.21156,1926.659065
2363.799956,2235.933394,2114.941589,2012.21156,1926.659065,1853.625672
2235.933394,2114.941589,2012.21156,1926.659065,1853.625672,1786.627466
2114.941589,2012.21156,1926.659065,1853.625672,1786.627466,1720.491955
2012.21156,1926.659065,1853.625672,1786.627466,1720.491955,1657.117834
1926.659065,1853.625672,1786.627466,1720.491955,1657.117834,1598.930418
1853.625672,1786.627466,1720.491955,1657.117834,1598.930418,1543.390325
1786.627466,1720.491955,1657.117834,1598.930418,1543.390325,1487.548054
1720.491955,1657.117834,1598.930418,1543.390325,1487.548054,1431.778301
1657.117834,1598.930418,1543.390325,1487.548054,1431.778301,1377.408103
1598.930418,1543.390325,1487.548054,1431.778301,1377.408103,1326.249657
1543.390325,1487.548054,1431.778301,1377.408103,1326.249657,1279.631138
1487.548054,1431.778301,1377.408103,1326.249657,1279.631138,1236.45948
1431.778301,1377.408103,1326.249657,1279.631138,1236.45948,1195.036307
1377.408103,1326.249657,1279.631138,1236.45948,1195.036307,1154.248517
1326.249657,1279.631138,1236.45948,1195.036307,1154.248517,1115.324094
1279.631138,1236.45948,1195.036307,1154.248517,1115.324094,1080.157214
1236.45948,1195.036307,1154.248517,1115.324094,1080.157214,1050.965725
1195.036307,1154.248517,1115.324094,1080.157214,1050.965725,1029.507887
1154.248517,1115.324094,1080.157214,1050.965725,1029.507887,1015.379934
1115.324094,1080.157214,1050.965725,1029.507887,1015.379934,1006.485561
1080.157214,1050.965725,1029.507887,1015.379934,1006.485561,996.1203413
1050.965725,1029.507887,1015.379934,1006.485561,996.1203413,979.3017765
1029.507887,1015.379934,1006.485561,996.1203413,979.3017765,962.5431971
1015.379934,1006.485561,996.1203413,979.3017765,962.5431971,952.5939955
1006.485561,996.1203413,979.3017765,962.5431971,952.5939955,945.6519792
996.1203413,979.3017765,962.5431971,952.5939955,945.6519792,935.5963864
979.3017765,962.5431971,952.5939955,945.6519792,935.5963864,917.5837609
962.5431971,952.5939955,945.6519792,935.5963864,917.5837609,889.7444505
952.5939955,945.6519792,935.5963864,917.5837609,889.7444505,860.8267125
945.6519792,935.5963864,917.5837609,889.7444505,860.8267125,839.8866979
935.5963864,917.5837609,889.7444505,860.8267125,839.8866979,826.5942231
917.5837609,889.7444505,860.8267125,839.8866979,826.5942231,818.2140707
889.7444505,860.8267125,839.8866979,826.5942231,818.2140707,811.7772244
860.8267125,839.8866979,826.5942231,818.2140707,811.7772244,804.7325685
839.8866979,826.5942231,818.2140707,811.7772244,804.7325685,796.4343899
826.5942231,818.2140707,811.7772244,804.7325685,796.4343899,786.5378979
818.2140707,811.7772244,804.7325685,796.4343899,786.5378979,773.9965879
811.7772244,804.7325685,796.4343899,786.5378979,773.9965879,757.5551769
804.7325685,796.4343899,786.5378979,773.9965879,757.5551769,735.8249808
796.4343899,786.5378979,773.9965879,757.5551769,735.8249808,708.706523
786.5378979,773.9965879,757.5551769,735.8249808,708.706523,681.390559
773.9965879,757.5551769,735.8249808,708.706523,681.390559,659.9914978
757.5551769,735.8249808,708.706523,681.390559,659.9914978,649.028132
735.8249808,708.706523,681.390559,659.9914978,649.028132,650.2812841
708.706523,681.390559,659.9914978,649.028132,650.2812841,656.1755117
681.390559,659.9914978,649.028132,650.2812841,656.1755117,658.2549645
659.9914978,649.028132,650.2812841,656.1755117,658.2549645,653.8984255
649.028132,650.2812841,656.1755117,658.2549645,653.8984255,642.8930573
650.2812841,656.1755117,658.2549645,653.8984255,642.8930573,628.8249093
656.1755117,658.2549645,653.8984255,642.8930573,628.8249093,614.8559669
658.2549645,653.8984255,642.8930573,628.8249093,614.8559669,598.653075
653.8984255,642.8930573,628.8249093,614.8559669,598.653075,578.0247707
642.8930573,628.8249093,614.8559669,598.653075,578.0247707,556.8415013
628.8249093,614.8559669,598.653075,578.0247707,556.8415013,539.6663441
614.8559669,598.653075,578.0247707,556.8415013,539.6663441,527.7709858
598.653075,578.0247707,556.8415013,539.6663441,527.7709858,521.5974242
578.0247707,556.8415013,539.6663441,527.7709858,521.5974242,521.560294
556.8415013,539.6663441,527.7709858,521.5974242,521.560294,528.6365141
539.6663441,527.7709858,521.5974242,521.560294,528.6365141,546.0795035
527.7709858,521.5974242,521.560294,528.6365141,546.0795035,576.5844897
521.5974242,521.560294,528.6365141,546.0795035,576.5844897,618.3374349
40.76755966,53.0711211,65.79773515,75.79648347,80.6812769,82.02278094
53.0711211,65.79773515,75.79648347,80.6812769,82.02278094,82.63790674
65.79773515,75.79648347,80.6812769,82.02278094,82.63790674,86.37179331
75.79648347,80.6812769,82.02278094,82.63790674,86.37179331,93.62472647
80.6812769,82.02278094,82.63790674,86.37179331,93.62472647,89.98935129
82.02278094,82.63790674,86.37179331,93.62472647,89.98935129,65.31427196
82.63790674,86.37179331,93.62472647,89.98935129,65.31427196,41.27956978
86.37179331,93.62472647,89.98935129,65.31427196,41.27956978,39.53596958
93.62472647,89.98935129,65.31427196,41.27956978,39.53596958,49.78529319
89.98935129,65.31427196,41.27956978,39.53596958,49.78529319,56.41113595
65.31427196,41.27956978,39.53596958,49.78529319,56.41113595,54.47309047
41.27956978,39.53596958,49.78529319,56.41113595,54.47309047,47.9998581
39.53596958,49.78529319,56.41113595,54.47309047,47.9998581,60.28462757
49.78529319,56.41113595,54.47309047,47.9998581,60.28462757,97.17689556
56.41113595,54.47309047,47.9998581,60.28462757,97.17689556,159.7692007
54.47309047,47.9998581,60.28462757,97.17689556,159.7692007,253.8700512
47.9998581,60.28462757,97.17689556,159.7692007,253.8700512,381.7881231
60.28462757,97.17689556,159.7692007,253.8700512,381.7881231,527.1167953
97.17689556,159.7692007,253.8700512,381.7881231,527.1167953,672.9100118
159.7692007,253.8700512,381.7881231,527.1167953,672.9100118,818.7792744
253.8700512,381.7881231,527.1167953,672.9100118,818.7792744,962.1564137
381.7881231,527.1167953,672.9100118,818.7792744,962.1564137,1075.197018
527.1167953,672.9100118,818.7792744,962.1564137,1075.197018,1137.365674
672.9100118,818.7792744,962.1564137,1075.197018,1137.365674,1182.639203
818.7792744,962.1564137,1075.197018,1137.365674,1182.639203,1261.226523
962.1564137,1075.197018,1137.365674,1182.639203,1261.226523,1433.752705
1075.197018,1137.365674,1182.639203,1261.226523,1433.752705,1756.270034
1137.365674,1182.639203,1261.226523,1433.752705,1756.270034,2256.123489
1182.639203,1261.226523,1433.752705,1756.270034,2256.123489,2937.127816
1261.226523,1433.752705,1756.270034,2256.123489,2937.127816,3737.68414
1433.752705,1756.270034,2256.123489,2937.127816,3737.68414,4549.927048
1756.270034,2256.123489,2937.127816,3737.68414,4549.927048,5190.156921
2256.123489,2937.127816,3737.68414,4549.927048,5190.156921,5620.03429
2937.127816,3737.68414,4549.927048,5190.156921,5620.03429,5849.592222
3737.68414,4549.927048,5190.156921,5620.03429,5849.592222,5907.080637
4549.927048,5190.156921,5620.03429,5849.592222,5907.080637,5827.251736
5190.156921,5620.03429,5849.592222,5907.080637,5827.251736,5652.650007
5620.03429,5849.592222,5907.080637,5827.251736,5652.650007,5425.827711
5849.592222,5907.080637,5827.251736,5652.650007,5425.827711,5181.575921
5907.080637,5827.251736,5652.650007,5425.827711,5181.575921,4948.382877
5827.251736,5652.650007,5425.827711,5181.575921,4948.382877,4737.286679
5652.650007,5425.827711,5181.575921,4948.382877,4737.286679,4551.537824
5425.827711,5181.575921,4948.382877,4737.286679,4551.537824,4380.686555
5181.575921,4948.382877,4737.286679,4551.537824,4380.686555,4210.748044
4948.382877,4737.286679,4551.537824,4380.686555,4210.748044,4027.297451
4737.286679,4551.537824,4380.686555,4210.748044,4027.297451,3820.948752
4551.537824,4380.686555,4210.748044,4027.297451,3820.948752,3602.911206
4380.686555,4210.748044,4027.297451,3820.948752,3602.911206,3387.059481
4210.748044,4027.297451,3820.948752,3602.911206,3387.059481,3176.881679
4027.297451,3820.948752,3602.911206,3387.059481,3176.881679,2971.570836
3820.948752,3602.911206,3387.059481,3176.881679,2971.570836,2770.273977
3602.911206,3387.059481,3176.881679,2971.570836,2770.273977,2573.765723
3387.059481,3176.881679,2971.570836,2770.273977,2573.765723,2386.654137
3176.881679,2971.570836,2770.273977,2573.765723,2386.654137,2227.253442
2971.570836,2770.273977,2573.765723,2386.654137,2227.253442,2110.406246
2770.273977,2573.765723,2386.654137,2227.253442,2110.406246,2023.362527
2573.765723,2386.654137,2227.253442,2110.406246,2023.362527,1947.101111
2386.654137,2227.253442,2110.406246,2023.362527,1947.101111,1865.108845
2227.253442,2110.406246,2023.362527,1947.101111,1865.108845,1767.427507
2110.406246,2023.362527,1947.101111,1865.108845,1767.427507,1667.810574
2023.362527,1947.101111,1865.108845,1767.427507,1667.810574,1582.167153
1947.101111,1865.108845,1767.427507,1667.810574,1582.167153,1511.317177
1865.108845,1767.427507,1667.810574,1582.167153,1511.317177,1452.486539
1767.427507,1667.810574,1582.167153,1511.317177,1452.486539,1403.614139
1667.810574,1582.167153,1511.317177,1452.486539,1403.614139,1362.582018
188.0008912,187.2928573,184.8197857,180.1548053,173.1407253,163.948898
187.2928573,184.8197857,180.1548053,173.1407253,163.948898,153.0828811
184.8197857,180.1548053,173.1407253,163.948898,153.0828811,142.0465093
180.1548053,173.1407253,163.948898,153.0828811,142.0465093,133.0521955
173.1407253,163.948898,153.0828811,142.0465093,133.0521955,130.146386
163.948898,153.0828811,142.0465093,133.0521955,130.146386,136.3852367
153.0828811,142.0465093,133.0521955,130.146386,136.3852367,149.0297086
142.0465093,133.0521955,130.146386,136.3852367,149.0297086,164.3100779
133.0521955,130.146386,136.3852367,149.0297086,164.3100779,180.1290741
130.146386,136.3852367,149.0297086,164.3100779,180.1290741,194.5481977
136.3852367,149.0297086,164.3100779,180.1290741,194.5481977,204.8389914
149.0297086,164.3100779,180.1290741,194.5481977,204.8389914,209.0033161
164.3100779,180.1290741,194.5481977,204.8389914,209.0033161,206.2742156
180.1290741,194.5481977,204.8389914,209.0033161,206.2742156,199.8198064
194.5481977,204.8389914,209.0033161,206.2742156,199.8198064,193.1038992
204.8389914,209.0033161,206.2742156,199.8198064,193.1038992,186.8380118
209.0033161,206.2742156,199.8198064,193.1038992,186.8380118,181.0479279
206.2742156,199.8198064,193.1038992,186.8380118,181.0479279,175.768788
199.8198064,193.1038992,186.8380118,181.0479279,175.768788,170.9662839
193.1038992,186.8380118,181.0479279,175.768788,170.9662839,166.3189572
186.8380118,181.0479279,175.768788,170.9662839,166.3189572,161.4395705
181.0479279,175.768788,170.9662839,166.3189572,161.4395705,155.9649237
175.768788,170.9662839,166.3189572,161.4395705,155.9649237,149.6294887
170.9662839,166.3189572,161.4395705,155.9649237,149.6294887,142.5343888
166.3189572,161.4395705,155.9649237,149.6294887,142.5343888,134.8938952
161.4395705,155.9649237,149.6294887,142.5343888,134.8938952,127.0082199
155.9649237,149.6294887,142.5343888,134.8938952,127.0082199,119.8616382
149.6294887,142.5343888,134.8938952,127.0082199,119.8616382,117.0887407
142.5343888,134.8938952,127.0082199,119.8616382,117.0887407,122.0778588
134.8938952,127.0082199,119.8616382,117.0887407,122.0778588,134.5819742
127.0082199,119.8616382,117.0887407,122.0778588,134.5819742,152.5552263
119.8616382,117.0887407,122.0778588,134.5819742,152.5552263,170.3917356
117.0887407,122.0778588,134.5819742,152.5552263,170.3917356,183.0695589
122.0778588,134.5819742,152.5552263,170.3917356,183.0695589,191.4625188
134.5819742,152.5552263,170.3917356,183.0695589,191.4625188,197.8769848
152.5552263,170.3917356,183.0695589,191.4625188,197.8769848,204.4537492
170.3917356,183.0695589,191.4625188,197.8769848,204.4537492,212.7078311
183.0695589,191.4625188,197.8769848,204.4537492,212.7078311,221.8167344
191.4625188,197.8769848,204.4537492,212.7078311,221.8167344,230.9902546
197.8769848,204.4537492,212.7078311,221.8167344,230.9902546,241.9048694
204.4537492,212.7078311,221.8167344,230.9902546,241.9048694,256.3231774
212.7078311,221.8167344,230.9902546,241.9048694,256.3231774,273.8855778
221.8167344,230.9902546,241.9048694,256.3231774,273.8855778,294.044423
230.9902546,241.9048694,256.3231774,273.8855778,294.044423,317.6220751
241.9048694,256.3231774,273.8855778,294.044423,317.6220751,345.5859826
256.3231774,273.8855778,294.044423,317.6220751,345.5859826,378.1139259
273.8855778,294.044423,317.6220751,345.5859826,378.1139259,415.2977927
294.044423,317.6220751,345.5859826,378.1139259,415.2977927,457.6755651
317.6220751,345.5859826,378.1139259,415.2977927,457.6755651,506.1821397
345.5859826,378.1139259,415.2977927,457.6755651,506.1821397,562.8939755
378.1139259,415.2977927,457.6755651,506.1821397,562.8939755,630.0373332
415.2977927,457.6755651,506.1821397,562.8939755,630.0373332,709.2961176
457.6755651,506.1821397,562.8939755,630.0373332,709.2961176,802.9522752
506.1821397,562.8939755,630.0373332,709.2961176,802.9522752,916.2222745
562.8939755,630.0373332,709.2961176,802.9522752,916.2222745,1054.146309
630.0373332,709.2961176,802.9522752,916.2222745,1054.146309,1218.124952
709.2961176,802.9522752,916.2222745,1054.146309,1218.124952,1407.746074
802.9522752,916.2222745,1054.146309,1218.124952,1407.746074,1618.986368
916.2222745,1054.146309,1218.124952,1407.746074,1618.986368,1845.581529
1054.146309,1218.124952,1407.746074,1618.986368,1845.581529,2075.914461
1218.124952,1407.746074,1618.986368,1845.581529,2075.914461,2296.49767
1407.746074,1618.986368,1845.581529,2075.914461,2296.49767,2491.71487
1618.986368,1845.581529,2075.914461,2296.49767,2491.71487,2647.333273
1845.581529,2075.914461,2296.49767,2491.71487,2647.333273,2756.782871
2075.914461,2296.49767,2491.71487,2647.333273,2756.782871,2816.987109
2296.49767,2491.71487,2647.333273,2756.782871,2816.987109,2831.180478
2491.71487,2647.333273,2756.782871,2816.987109,2831.180478,2804.816873
2647.333273,2756.782871,2816.987109,2831.180478,2804.816873,2745.916782
2756.782871,2816.987109,2831.180478,2804.816873,2745.916782,2663.07254
2816.987109,2831.180478,2804.816873,2745.916782,2663.07254,2564.597286
2831.180478,2804.816873,2745.916782,2663.07254,2564.597286,2458.162455
2804.816873,2745.916782,2663.07254,2564.597286,2458.162455,2349.151877
2745.916782,2663.07254,2564.597286,2458.162455,2349.151877,2241.54401
2663.07254,2564.597286,2458.162455,2349.151877,2241.54401,2135.983442
2564.597286,2458.162455,2349.151877,2241.54401,2135.983442,2032.238399
2458.162455,2349.151877,2241.54401,2135.983442,2032.238399,1929.905537
2349.151877,2241.54401,2135.983442,2032.238399,1929.905537,1830.039527
2241.54401,2135.983442,2032.238399,1929.905537,1830.039527,1739.698651
2135.983442,2032.238399,1929.905537,1830.039527,1739.698651,1664.245654
2032.238399,1929.905537,1830.039527,1739.698651,1664.245654,1596.257483
1929.905537,1830.039527,1739.698651,1664.245654,1596.257483,1526.666816
1830.039527,1739.698651,1664.245654,1596.257483,1526.666816,1452.615031
1739.698651,1664.245654,1596.257483,1526.666816,1452.615031,1373.534496
1664.245654,1596.257483,1526.666816,1452.615031,1373.534496,1291.812834
1596.257483,1526.666816,1452.615031,1373.534496,1291.812834,1210.803552
1526.666816,1452.615031,1373.534496,1291.812834,1210.803552,1134.768416
1452.615031,1373.534496,1291.812834,1210.803552,1134.768416,1067.982119
1373.534496,1291.812834,1210.803552,1134.768416,1067.982119,1013.862804
1291.812834,1210.803552,1134.768416,1067.982119,1013.862804,974.5046038
1210.803552,1134.768416,1067.982119,1013.862804,974.5046038,947.5621514
1134.768416,1067.982119,1013.862804,974.5046038,947.5621514,929.6042269
1067.982119,1013.862804,974.5046038,947.5621514,929.6042269,917.2956892
1013.862804,974.5046038,947.5621514,929.6042269,917.2956892,907.381189
974.5046038,947.5621514,929.6042269,917.2956892,907.381189,896.8284661
947.5621514,929.6042269,917.2956892,907.381189,896.8284661,883.2420307
61.59622022,62.16563443,63.57928546,65.96683605,69.46720861,74.2087314
62.16563443,63.57928546,65.96683605,69.46720861,74.2087314,80.2773562
63.57928546,65.96683605,69.46720861,74.2087314,80.2773562,87.74844063
65.96683605,69.46720861,74.2087314,80.2773562,87.74844063,96.68538652
69.46720861,74.2087314,80.2773562,87.74844063,96.68538652,107.1037723
74.2087314,80.2773562,87.74844063,96.68538652,107.1037723,119.0072206
80.2773562,87.74844063,96.68538652,107.1037723,119.0072206,132.3809163
87.74844063,96.68538652,107.1037723,119.0072206,132.3809163,147.1362934
96.68538652,107.1037723,119.0072206,132.3809163,147.1362934,163.1663483
107.1037723,119.0072206,132.3809163,147.1362934,163.1663483,180.3640773
119.0072206,132.3809163,147.1362934,163.1663483,180.3640773,198.6012302
132.3809163,147.1362934,163.1663483,180.3640773,198.6012302,217.6645711
147.1362934,163.1663483,180.3640773,198.6012302,217.6645711,237.3196173
163.1663483,180.3640773,198.6012302,217.6645711,237.3196173,257.3307559
180.3640773,198.6012302,217.6645711,237.3196173,257.3307559,277.4578531
198.6012302,217.6645711,237.3196173,257.3307559,277.4578531,297.4596447
217.6645711,237.3196173,257.3307559,277.4578531,297.4596447,317.1353827
237.3196173,257.3307559,277.4578531,297.4596447,317.1353827,336.4463833
257.3307559,277.4578531,297.4596447,317.1353827,336.4463833,355.394479
277.4578531,297.4596447,317.1353827,336.4463833,355.394479,373.9639155
297.4596447,317.1353827,336.4463833,355.394479,373.9639155,392.0685929
317.1353827,336.4463833,355.394479,373.9639155,392.0685929,409.6048247
336.4463833,355.394479,373.9639155,392.0685929,409.6048247,426.4641008
355.394479,373.9639155,392.0685929,409.6048247,426.4641008,442.5186163
373.9639155,392.0685929,409.6048247,426.4641008,442.5186163,457.6357426
392.0685929,409.6048247,426.4641008,442.5186163,457.6357426,471.7130199
409.6048247,426.4641008,442.5186163,457.6357426,471.7130199,484.7686637
